key,strategy,journal_found,journal_superkey,era,pattern,lookup_source,predictability_rate,reason,journal,year,volume,issue,pages
duggan2003,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2003,,,
efferson2016,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2016,,,
epper2025,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2025,,,
fehr1999,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1999,,,
fehr2002,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2002,,,
fehr2003,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2003,,,
fehr2015,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2015,,,
fehr2017,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2017,,,
fehr2018,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2018,,,
fehr2020,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2020,,,
fehr2022,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2022,,,
fehr2024,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2024,,,
gneezy2003,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2003,,,
goldstein2008,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2008,,,
gse2026,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2026,,,
haidt2001,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2001,,,
haidt2012,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2012,,,
hanson2013,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2013,,,
hanson2016,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2016,,,
hanson2019,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2019,,,
heckman1974,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1974,,,
heckman2007,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2007,,,
houseman2010,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2010,,,
isaac1984,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1984,,,
jones2025,LOOKUP,True,JRN-1093-QJE,Oxford Modern,,CrossRef,0.01,ALPHA_NUM pattern in Oxford Modern era - not predictable,Quarterly Journal of Economics,2025,,,
kahneman1979,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1979,,,
kearney2008,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2008,,,
koeszegi2006,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2006,,,
koeszegi2009,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2009,,,
krueger1998,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1998,,,
list2007,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2007,,,
loewenstein1999,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1999,,,
majlesi2020,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2020,,,
malmendier2003,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2003,,,
malmendier2007,PATTERN,True,JRN-1111-JF,Wiley,10.1111/j.1540-6261.{year}.{suffix}.x,,0.75,Predictable pattern for Wiley era,Journal of Finance,2007,,,
marwell1981,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1981,,,
murnane2003,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2003,,,
nelson1970,LOOKUP,True,JRN-1086-JPE,Chicago,,Chicago/CrossRef,0.0,NUMERIC pattern in Chicago era - not predictable,Journal of Political Economy,1970,,,
netzer2021,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2021,,,
north1990,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1990,,,
nunn2009,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2009,,,
odonoghue1999,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1999,,,
ozdemir2021,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2021,,,
pathak2014,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2014,,,
payner1989,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1989,,,
phelps1968,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1968,,,
rabin1998,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1998,,,
rabin2000,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2000,,,
rabin2006,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2006,,,
reenen2020,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2020,,,
restrepo2018,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2018,,,
restrepo2019,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2019,,,
restrepo2020,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2020,,,
robinson2001,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2001,,,
robinson2002,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2002,,,
robinson2005,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2005,,,
robinson2008,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2008,,,
robinson2019,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2019,,,
romer1990,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1990,,,
royer2015,LOOKUP,True,JRN-1257-AER,Modern,,CrossRef,0.92,"Missing required fields for pattern: volume, issue, pages",AER,2015,,,
rubinstein2001,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2001,,,
schennach2010,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2010,,,
schunk2019,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2019,,,
seegmiller2024,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2024,,,
selten1967,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1967,,,
shafir1994,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1994,,,
shafir2000,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2000,,,
shafir2013,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2013,,,
shleifer1999,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1999,,,
shleifer2002,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2002,,,
shleifer2003,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2003,,,
singer1984,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1984,,,
smith1999,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1999,,,
song2014,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2014,,,
strotz1955,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1955,,,
sunstein2011,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2011,,,
taber1998,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1998,,,
tahbazsalehi2012,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2012,,,
thaler1980,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1980,,,
thaler1999,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1999,,,
thaler2000,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2000,,,
thaler2003,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2003,,,
todd1997,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1997,,,
tsyvinski2013,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2013,,,
urzua2006,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2006,,,
vishny1986,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1986,,,
vishny1988,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1988,,,
vishny1989,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1989,,,
vishny1993,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1993,,,
vishny1994,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1994,,,
vishny1997,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1997,,,
vishny1998,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1998,,,
vishny1999,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1999,,,
vishny2000,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2000,,,
vogt2019,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2019,,,
vytlacil2005,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2005,,,
waldmann1990,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,1990,,,
weel2008,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2008,,,
wilkening2018,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2018,,,
wilkening2021,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2021,,,
winkel2025,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2025,,,
yavitz2010,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: N/A,,2010,,,
schwartz2004paradox,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,2004,,,
PAP-miller1956magical,PATTERN,True,JRN-1037-PREV,APA,10.1037/0033-295X.{volume}.{issue}.{startpage},,0.0,Predictable pattern for APA era,Psychological Review,1956,63,2,81--97
heath1996mental,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: Journal of Consumer Research,Journal of Consumer Research,1996,23,1,40--52
grant2008prosocial,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: Journal of Applied Psychology,Journal of Applied Psychology,2008,93,1,48--58
meyer1991commitment,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: Human Resource Management Review,Human Resource Management Review,1991,1,1,61--89
mertens2022choice,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: International Journal of Behavioral Nutrition and Physical Activity,International Journal of Behavioral Nutrition and Physical Activity,2022,19,1,1--26
soman2020successfully,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: Behavioural Public Policy,Behavioural Public Policy,2020,,,1--25
hamilton1989new,LOOKUP,True,JRN-3982-ECTA,JSTOR Legacy,,JSTOR,0.05,NUMERIC pattern in JSTOR Legacy era - not predictable,Econometrica,1989,57,2,357--384
scheffer2009early,LOOKUP,True,JRN-1038-NAT,All Years,,Publisher/CrossRef,0.0,ALPHA_NUM pattern in All Years era - not predictable,Nature,2009,461,7260,53--59
scheffer2012anticipating,LOOKUP,True,JRN-1126-SCI,All Years,,Publisher/CrossRef,0.0,OTHER pattern in All Years era - not predictable,Science,2012,338,6105,344--348
muth1961rational,LOOKUP,True,JRN-3982-ECTA,JSTOR Legacy,,JSTOR,0.05,NUMERIC pattern in JSTOR Legacy era - not predictable,Econometrica,1961,29,3,315--335
sargent1993bounded,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,1993,,,
bryan2021behavioural,LOOKUP,True,JRN-1038-NAT,All Years,,Publisher/CrossRef,0.0,ALPHA_NUM pattern in All Years era - not predictable,Nature Human Behaviour,2021,5,8,980--989
vivalt2020problems,LOOKUP,True,JRN-1093-JEEA,Oxford Modern,,CrossRef,0.0,ALPHA_NUM pattern in Oxford Modern era - not predictable,Journal of the European Economic Association,2020,18,6,3045--3089
gneezy2011limits,PATTERN,True,JRN-1257-JEP,Modern,10.1257/jep.{volume}.{issue}.{startpage},,0.96,Predictable pattern for Modern era,Journal of Economic Perspectives,2011,25,4,191--210
ugander2012structural,LOOKUP,True,JRN-1126-SCI,All Years,,Publisher/CrossRef,0.0,OTHER pattern in All Years era - not predictable,Proceedings of the National Academy of Sciences,2012,109,16,5962--5966
liebowitz1995path,LOOKUP,True,JRN-1093-JLEO,Oxford,,CrossRef,0.0,ALPHA_NUM pattern in Oxford era - not predictable,"Journal of Law, Economics, and Organization",1995,11,1,205--226
athey2017econometrics,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: Handbook of Economic Field Experiments,Handbook of Economic Field Experiments,2017,1,,73--140
rosch1973natural,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: Cognitive Psychology,Cognitive Psychology,1973,4,3,328--350
rosch1975cognitive,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: Journal of Experimental Psychology: General,Journal of Experimental Psychology: General,1975,104,3,192--233
rosch1978principles,SKIP,False,,,,,0.0,Entry type 'incollection' - not a journal article,,1978,,,27--48
michie2013behavior,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: Annals of Behavioral Medicine,Annals of Behavioral Medicine,2013,46,1,81--95
michie2011behaviour,LOOKUP,True,JRN-1126-SCI,All Years,,Publisher/CrossRef,0.0,OTHER pattern in All Years era - not predictable,Implementation Science,2011,6,1,42
mccrae1987validation,PATTERN,True,JRN-1037-JPSP,APA,10.1037/0022-3514.{volume}.{issue}.{startpage},,0.8,Predictable pattern for APA era,Journal of Personality and Social Psychology,1987,52,1,81--90
triandis1995individualism,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,1995,,,
inglehart2005modernization,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,2005,,,
oishi1999cross,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: Personality and Social Psychology Bulletin,Personality and Social Psychology Bulletin,1999,25,8,980--990
lu2004culture,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: Journal of Happiness Studies,Journal of Happiness Studies,2004,5,3,269--291
joshanloo2014eastern,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: Journal of Happiness Studies,Journal of Happiness Studies,2014,15,2,475--493
springer2006assessment,LOOKUP,True,JRN-1126-SCI,All Years,,Publisher/CrossRef,0.0,OTHER pattern in All Years era - not predictable,Social Science Research,2006,35,4,1080--1102
sahlins1972stone,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,1972,,,
polanyi1944great,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,1944,,,
graeber2011debt,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,2011,,,
woodburn1982egalitarian,PATTERN,True,JRN-1016-OBHDP,Elsevier,10.1016/j.obhdp.{year}.{month}.{article},,0.8,Predictable pattern for Elsevier era,Man,1982,17,3,431--451
birddavid1992giving,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: Current Anthropology,Current Anthropology,1992,33,1,25--47
lee1979kung,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,1979,,,
everett2008dont,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,2008,,,
kaplan2000theory,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: Evolutionary Anthropology,Evolutionary Anthropology,2000,9,4,156--185
gurven2007longevity,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: Population and Development Review,Population and Development Review,2007,33,2,321--365
kraybill2001riddle,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,2001,,,
heilman1992defenders,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,1992,,,
spiro1970kibbutz,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,1970,,,
kanter1972commitment,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: American Behavioral Scientist,American Behavioral Scientist,1972,16,2,219--243
dominguez1992your,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,1992,,,
schor1998overspent,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,1998,,,
gavron2000kibbutz,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,2000,,,
zablocki1980alienation,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,1980,,,
dunbar2010how,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,2010,,,
frankl1959mans,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,1959,,,
steger2006meaning,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: Journal of Counseling Psychology,Journal of Counseling Psychology,2006,53,1,80--93
marlowe2010hadza,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,2010,,,
turnbull1961forest,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,1961,,,
chagnon1968yanomamo,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,1968,,,
malinowski1922argonauts,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,1922,,,
bengtson2001families,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: Journal of Marriage and Family,Journal of Marriage and Family,2001,63,1,1--16
heckman2006skill,LOOKUP,True,JRN-1126-SCI,All Years,,Publisher/CrossRef,0.0,OTHER pattern in All Years era - not predictable,Science,2006,312,5782,1900--1902
bjorklund2006intergenerational,LOOKUP,True,JRN-1086-JOLE,Chicago,,Chicago/CrossRef,0.0,NUMERIC pattern in Chicago era - not predictable,Journal of Labor Economics,2006,24,1,145--177
doepke2017parenting,LOOKUP,True,JRN-3982-ECTA,Econometric Society,,CrossRef,0.05,ALPHA_NUM pattern in Econometric Society era - not predictable,Econometrica,2017,85,5,1331--1371
doepke2019love,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,2019,,,
zeng2014intergenerational,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: Demography,Demography,2014,51,5,1929--1956
harris1998nurture,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,1998,,,
plomin1987why,LOOKUP,True,JRN-1126-SCI,All Years,,Publisher/CrossRef,0.0,OTHER pattern in All Years era - not predictable,Behavioral and Brain Sciences,1987,10,1,1--16
turkheimer2003socioeconomic,LOOKUP,True,JRN-1126-SCI,All Years,,Publisher/CrossRef,0.0,OTHER pattern in All Years era - not predictable,Psychological Science,2003,14,6,623--628
clark2014son,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,2014,,,
hofstede2001cultures,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,2001,,,
elder1998children,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,1998,,,
prochaska1983stages,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: Journal of Consulting and Clinical Psychology,Journal of Consulting and Clinical Psychology,1983,51,3,390--395
marlatt1985relapse,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,1985,,,
lally2010habits,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: European Journal of Social Psychology,European Journal of Social Psychology,2010,40,6,998--1009
portes2006immigrant,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,2006,,,
mincer1982interrupted,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: Journal of Human Resources,Journal of Human Resources,1982,17,1,3--24
woodford2001monetary,LOOKUP,False,,,,CrossRef,0.0,Journal not in database: Economic Policy for the Information Economy,Economic Policy for the Information Economy,2001,,,297--370
blinder1998central,SKIP,False,,,,,0.0,Entry type 'book' - not a journal article,,1998,,,
blinder2004public,LOOKUP,True,JRN-2307-BPEA,JSTOR,,JSTOR,0.0,NUMERIC pattern in JSTOR era - not predictable,Brookings Papers on Economic Activity,2004,2004,1,327--387
